,User,Tweet
175,Oprah,"It’s hard to put yourself out there and share your story, especially on a level like this. I owe all my gratitude to every person who agreed to be followed, profiled, and be examples to the world. I thank you. I see you. #TheMeYouCantSee https://t.co/uaBgice7PH"
176,Oprah,@Viv_Oyolu @HussainManawer @InvictusbyPepp @AppleTV Your story and poetry is so powerful. It’s going toresonate with others who haven’t dealt with their grief. Thank you Hussain!🙏🏾
177,Oprah,"Our hope is that you’ll watch the series and will be empowered to reach out to friends and have these conversations with grace and empathy. All episodes are available this Friday, May 21 on @AppleTV+ #MentalHealthAwarenessMonth"
178,Oprah,"This trailer is just a glimpse of the powerful stories you’ll hear, from @ladygaga to @DeMar_DeRozan to other people from around the world whose names you may not know but whose brave stories will deeply resonate with you."
179,Oprah,"When it comes to mental health, we all have a story to share. In the US alone, 1 in 5 people suffer from some form of mental illness. &amp; on any given day, YOU may not feel 100%. Which is why Prince Harry and I have partnered together for #TheMeYouCantSee: https://t.co/Hmd7mnJwYy"
180,Oprah,@RichOnOWN @ThusoMbedu @aaron_pierre1 Glad you’re watching Rich. How many episodes  so far?
181,Oprah,Watch our conversation for free on @AppleTV+: https://t.co/Br7yX87hsU
182,Oprah,"Dear book lovers and @oprahsbookclub members, we’ve come to the end of our journey through #Gilead. In our final sit-down, Marilynne and I talk about the last book, #Jack, who is present during the other books but now we finally get his story and point of view. https://t.co/pJ5CZ61pZd"
183,Oprah,Watch our entire conversation for free on @AppleTV+: https://t.co/Br7yX87hsU
184,Oprah,"Let’s go deeper in to the third part of my four-part conversation with Marilynne Robinson for @oprahsbookclub. In this episode, we explore the #Lila book, which is a story of loneliness that Marilynne views as a part of the human condition. https://t.co/PODWm6Ip0S"
185,Oprah,"See y’all Wednesday 6/9! Come on, #SomebodysDaughter @iSmashFizzle 📚📚📚 https://t.co/1mQFlwiqAv"
186,Oprah,#TheMeYouCantSee premieres on May 21 on @AppleTV+. https://t.co/qIG8Hs7yRS
187,Oprah,See y’all in an hour and a half! Sign up for free at https://t.co/F8xR5l0b9k https://t.co/RooAXGjjt7
188,Oprah,"The book is available at https://t.co/KoSFnfIj4d, or wherever you buy or download your books from."
189,Oprah,"Thank you to my co-author Dr. @BDPerry for over 30 years of conversations that led to this book. (This is us celebrating our #1 over FaceTime!) Thank you to YOU for sharing your stories of what happened to you. I hope that after you read this book, you not only fly, but soar. https://t.co/hyUWv6bgad"
190,Oprah,"And in all of those moments, you were building strength. Strength times strength times strength equals power. What happened to you can also be your power. Thank you to everyone who bought #WhatHappenedToYou and made it #1 on the @nytimes Best Sellers List. https://t.co/egq0pc23HW"
191,Oprah,"I could weep thinking that if this little girl knew that one day, everything that happened to her, and her healing, would help others find their own path. What I know for sure is that everything that has happened to you was also happening for you. https://t.co/yLCsCpSspr"
192,Oprah,Marilynne Robinson talks about #Home and why she chose to revisit the events of Gilead in the second part of our 4 part @oprahsbookclub conversation. Hear what one of the world's greatest authors has to say for free on Apple TV+: https://t.co/Br7yX87hsU https://t.co/NwLwPfHIJI
193,Oprah,@Bionca Hey Bionca..you will rise. Stronger. Better. All the humbling lessons you’re gaining now in hospital will not be lost . Keep your strength. You’re covered in our prayers. You deserve Rest🙏🏾
194,Oprah,"Next up on #SuperSoul: Julianna Margulies! You may know her as Nurse Carol or Alicia in The Good Wife. But now the actress, is taking on a new life role: Author. In her new memoir #SunshineGirl, she gets candid about her unconventional childhood. Stream it now on @discoveryplus. https://t.co/9HbJJbdWJL"
195,Oprah,"After a year like no other, the light of possibility is now breaking through and ready to shine for ALL of us! Sign up to join me for free for Oprah’s Life In Focus: Spring Forward Stronger: https://t.co/B35nsuXHrX! See y’all next Saturday 4/8 at 11 AM EST. @ww_us https://t.co/viY5Etg9QN"
196,Oprah,"To prepare for my interview with @TheElliotPage, I watched @disclosure_doc, a documentary on the history of trans images in film &amp; TV. Such an important film. I found it so enlightening. Things I thought I knew, I didn’t. Bravo @SamFederFilm, @amyscholder, &amp; @LaverneCox!"
197,Oprah,"Stream our conversation now on @AppleTV+:
https://t.co/JmNwHv6cgK"
198,Oprah,.@TheElliotPage: Thank you for trusting me with your story. I want to celebrate and honor your courage for sharing your truth with me. My hope for you and all trans people is that the world extends the grace and space that you deserve. https://t.co/p8znkLCmCp
199,Oprah,"My next guest on #TheOprahConversation is @TheElliotPage. I hope this serves as an invitation for people to understand, appreciate, &amp; know that every human born on this planet wants the same thing. We want to be accepted, loved, &amp; live in health &amp; safety as our authentic self. https://t.co/QJl4UsSceE"
200,Oprah,"Click here to purchase yourself a copy, available now wherever you buy or download your books from. All of my proceeds made from this book will go right to the Boys &amp; Girls Club in Mississippi. https://t.co/NMRlfgYzIR"
201,Oprah,"I hope that with our book #WhatHappenedToYou, you begin to find the tools to build a renewed sense of personal self-worth and ultimately recalibrate your responses to circumstances, situations, and relationships. https://t.co/TzHgAhh5rK"
202,Oprah,"Through conversations with my co-author Dr. @BDPerry, my eyes have been opened to the fact that although I experienced abuse and trauma as a child, my brain found ways to adapt. This is where hope lives for all of us—in the unique adaptability of our miraculous brains. https://t.co/VcblYSwHll"
203,Oprah,"#WhatHappenedToYou is available now wherever you buy or download your books from! Click here to purchase a copy. 
https://t.co/NMRlfgYzIR"
204,Oprah,I’ll continue to share stories of what happened to me throughout the week and I hope you continue to share yours because together we can break those cycles and resolve that pain. #WhatHappenedToYou https://t.co/eHCF7yOSjo
205,Oprah,"If you’ve ever had labels like “self-sabotager,” “disruptive,” “argumentative,” “checked out,” “can’t hold a job,” or “bad at relationships” used to describe you or your loved ones, this book is also for you. Or if you simply want to better understand yourself and others. https://t.co/zkG316nZui"
206,Oprah,"My new book #WhatHappenedToYou, co-authored with Dr. @BDPerry, is for anyone with a mother, father, partner, or child who may have experienced trauma. The earlier the trauma, the harder it is to heal. https://t.co/BLUNrTnQ7W"
207,Oprah,"Click here to purchase #WhatHappenedToYou and you'll be given a ticket to join my first virtual book event tonight, hosted by @JayShettyIW. Hope to see y'all there! https://t.co/NMRlfgYzIR"
208,Oprah,So what happened to me? I’ll be sharing stories throughout the week from my own life and I hope you share your stories with me. #WhatHappenedToYou is available today wherever you buy or download your books from! https://t.co/0tTHl4lT0M
209,Oprah,"It took decades of work, conversations, and healing to break those cycles and make peace with my past. That’s why I co-authored a book titled #WhatHappenedToYou with Dr. @BDPerry, to help us heal and shift from asking “What’s wrong with you?” to “What happened to you?” https://t.co/XxIuB1KGJP"
210,Oprah,"What happened to you? It’s one of the most important questions we can ask someone, especially when they're going through something. Most of the struggles I endured as a child resulted in trauma that would define many relationships, interactions, and decisions in my life. https://t.co/pNMdYRIoXm"
211,Oprah,"Now that we’ve finished reading and discussing #Gilead by Marilynne Robinson with each other over at @oprahsbookclub, it’s time to talk with the Pulitzer Prize-winning author about her work. Stream our conversation for free on @AppleTV+: https://t.co/Br7yX87hsU https://t.co/FLcimYn6Gc"
212,Oprah,Look at you @tylerperry! Emmy and Oscar back to back. Happy to meet you in the middle! #Oscars https://t.co/nXPmu6S5SU
213,Oprah,"Next up on #SuperSoul: @BDPerry, a renowned brain development and trauma expert. We’ve been having so many deeply personal discussions throughout the years that we’ve now turned those talks into a book called #WhatHappenedToYou. Stream it now on @discoveryplus. https://t.co/ynA5zRpfm6"
214,Oprah,Happy Independent Bookstore Day! Visit https://t.co/KoSFnfIj4d to purchase my new book with @BDPerry titled #WhatHappenedToYou. When you buy a copy from one of the listed stores you’ll get a ticket to one of my virtual book events next week! Hope to see y’all there! 📚 https://t.co/Sn8pwfdcvH
215,Oprah,Talking to @nancyodell on @TalkShopLive right NOW! Watch it here 📚 #WhatHappenedToYou https://t.co/vq6tV55V91
216,Oprah,"Queen Sugar..just THE finest season of television. Art imitating life and our times. You taught us so much @QSWriters brava, Bravo. Glory and Hallelujah @ava you showed us humanity in its fullness thru every character. Thank you.🙏🏾🙏🏾"
217,Oprah,Hope to see y'all here! Visit https://t.co/djlwFotHNO to pre-order #WhatHappenedToYou and get a ticket to one of these events 📚 https://t.co/BuKYYfqndn
218,Oprah,"I hope you can join me for a series of conversations about this book with Dr. @BDPerry, @JayShettyIW, @gayleking, @daxshepard, @KristenBell, @roblowe, &amp; @ariannagdavis. Visit https://t.co/KoSFnfIj4d to pre-order the book &amp; get a ticket to one of these virtual book events!"
219,Oprah,"We hope that through these pages, we help people hold more empathy for themselves and others as we learn to shift from asking “What’s wrong with you?” to “What happened to you?”"
220,Oprah,"Most of us have experienced various levels of trauma that have informed how we operate and interact in the world, which is why Dr. @BDPerry and I have been working on a book called #WhatHappenedToYou that will be available on April 27. https://t.co/EpMA7gqvAV"
221,Oprah,So happy to see David Oyelowo in the director’s chair. He made this family film from his Father heart ♥️ Watch #TheWaterMan with your family on May 7. https://t.co/FFekMpIQrr
222,Oprah,"This week on #Supersoul: @sharonstone! The actress has written an insightful new memoir, #TheBeautyOfLivingTwice, where she opens up about her public triumphs and private sorrows. Stream it now on @discoveryplus. https://t.co/31l9GM1MXi"
223,Oprah,@RichOnOWN You’re late to the CROWN party. Where u been?
224,Oprah,The TINA doc on @HBO is worthy of your time to watch. Documentarians Dan Lindsay and T.J.Martin take your bows. 👏🏽👏🏽Well done guys. I appreciate the care you took in sharing her trauma and her triumphs! #TinaFilm https://t.co/gB97hv77YT
225,Oprah,.@TheAmandaGorman is on the pulse of everything that matters to the country and our world moving forward. Purchase her book #TheHillWeClimb this Tuesday 3/30 and stream the #TheOprahConversation with Amanda now available on @AppleTV+: https://t.co/0RaRuoJ27y https://t.co/4ITnJwZkyz
